method_id,method,source_class_id,source_class,target_class_id,target_class,label
503,io_realm_RealmCollection_sum,96,io_realm_RealmCollection,96,io_realm_RealmCollection,0
504,io_realm_MutableRealmObjectSchema_containsAttribute,104,io_realm_MutableRealmObjectSchema,104,io_realm_MutableRealmObjectSchema,0
505,io_realm_RealmObjectSchema_removeField,61,io_realm_RealmObjectSchema,61,io_realm_RealmObjectSchema,0
506,io_realm_RealmObjectSchema_hasField,61,io_realm_RealmObjectSchema,61,io_realm_RealmObjectSchema,0
507,io_realm_RealmCollection_isValid,96,io_realm_RealmCollection,96,io_realm_RealmCollection,0
508,io_realm_RealmCollection_where,96,io_realm_RealmCollection,96,io_realm_RealmCollection,0
509,io_realm_RealmObjectSchema_addField,61,io_realm_RealmObjectSchema,61,io_realm_RealmObjectSchema,0
510,io_realm_RealmObjectSchema_renameField,61,io_realm_RealmObjectSchema,61,io_realm_RealmObjectSchema,0
511,io_realm_RealmCollection_max,96,io_realm_RealmCollection,96,io_realm_RealmCollection,0
512,io_realm_MutableRealmObjectSchema_checkNewFieldName,104,io_realm_MutableRealmObjectSchema,104,io_realm_MutableRealmObjectSchema,0
513,io_realm_RealmQuery_isClassForRealmModel,62,io_realm_RealmQuery,62,io_realm_RealmQuery,0
514,io_realm_RealmQuery_isValid,62,io_realm_RealmQuery,62,io_realm_RealmQuery,0
515,io_realm_ImmutableRealmSchema_get,168,io_realm_ImmutableRealmSchema,168,io_realm_ImmutableRealmSchema,0
516,io_realm_RealmObjectSchema_isNullable,61,io_realm_RealmObjectSchema,61,io_realm_RealmObjectSchema,0
517,io_realm_RealmQuery_nativeSerializeQuery,62,io_realm_RealmQuery,62,io_realm_RealmQuery,0
518,io_realm_RealmQuery_findFirstAsync,62,io_realm_RealmQuery,62,io_realm_RealmQuery,0
519,io_realm_OrderedRealmCollectionImpl_getRealm,30,io_realm_OrderedRealmCollectionImpl,30,io_realm_OrderedRealmCollectionImpl,0
520,io_realm_RealmResults_checkForAddListener,25,io_realm_RealmResults,25,io_realm_RealmResults,0
521,io_realm_OrderedRealmCollectionImpl_removeAll,30,io_realm_OrderedRealmCollectionImpl,30,io_realm_OrderedRealmCollectionImpl,0
522,io_realm_OrderedRealmCollectionImpl_clear,30,io_realm_OrderedRealmCollectionImpl,30,io_realm_OrderedRealmCollectionImpl,0
523,io_realm_DynamicRealm_executeTransactionAsync,169,io_realm_DynamicRealm,169,io_realm_DynamicRealm,0
524,io_realm_OrderedRealmCollectionImpl_add,30,io_realm_OrderedRealmCollectionImpl,30,io_realm_OrderedRealmCollectionImpl,0
525,io_realm_RealmQuery_createRealmResults,62,io_realm_RealmQuery,62,io_realm_RealmQuery,0
526,io_realm_entities_pojo_RealmObjectWithRealmModelField_setAllTypesRealmModel,170,io_realm_entities_pojo_RealmObjectWithRealmModelField,170,io_realm_entities_pojo_RealmObjectWithRealmModelField,0
527,io_realm_entities_pojo_RealmModelWithRealmListOfRealmModel_getColumnRealmList,171,io_realm_entities_pojo_RealmModelWithRealmListOfRealmModel,171,io_realm_entities_pojo_RealmModelWithRealmListOfRealmModel,0
528,io_realm_entities_pojo_RealmModelWithRealmListOfRealmModel_setColumnRealmList,171,io_realm_entities_pojo_RealmModelWithRealmListOfRealmModel,171,io_realm_entities_pojo_RealmModelWithRealmListOfRealmModel,0
529,io_realm_internal_RealmNotifierTests_getSharedRealm,172,io_realm_internal_RealmNotifierTests,172,io_realm_internal_RealmNotifierTests,0
530,io_realm_internal_OsResultsTests_getTable,173,io_realm_internal_OsResultsTests,173,io_realm_internal_OsResultsTests,0
531,io_realm_internal_OsResults_size,37,io_realm_internal_OsResults,37,io_realm_internal_OsResults,0
532,io_realm_internal_OsResults_setBooleanList,37,io_realm_internal_OsResults,37,io_realm_internal_OsResults,0
533,io_realm_internal_OsSharedRealm_nativeIsClosed,16,io_realm_internal_OsSharedRealm,16,io_realm_internal_OsSharedRealm,0
534,io_realm_internal_OsResults_setBoolean,37,io_realm_internal_OsResults,37,io_realm_internal_OsResults,0
535,io_realm_internal_OsObjectSchemaInfo_getNativePtr,73,io_realm_internal_OsObjectSchemaInfo,73,io_realm_internal_OsObjectSchemaInfo,0
536,io_realm_internal_UncheckedRow_nativeSetByteArray,23,io_realm_internal_UncheckedRow,23,io_realm_internal_UncheckedRow,0
537,io_realm_internal_UncheckedRow_nativeNullifyLink,23,io_realm_internal_UncheckedRow,23,io_realm_internal_UncheckedRow,0
538,io_realm_internal_Table_nativeGetColumnType,45,io_realm_internal_Table,45,io_realm_internal_Table,0
539,io_realm_internal_UncheckedRow_nativeGetDouble,23,io_realm_internal_UncheckedRow,23,io_realm_internal_UncheckedRow,0
540,io_realm_internal_OsSharedRealm_addPendingRow,16,io_realm_internal_OsSharedRealm,16,io_realm_internal_OsSharedRealm,0
541,io_realm_internal_OsSharedRealm_nativeCloseSharedRealm,16,io_realm_internal_OsSharedRealm,16,io_realm_internal_OsSharedRealm,0
542,io_realm_internal_OsResults_toJSON,37,io_realm_internal_OsResults,37,io_realm_internal_OsResults,0
543,io_realm_internal_Util_toSet,74,io_realm_internal_Util,74,io_realm_internal_Util,0
544,io_realm_internal_Util_getTablePrefix,74,io_realm_internal_Util,74,io_realm_internal_Util,0
545,io_realm_internal_Row_setDecimal128,14,io_realm_internal_Row,14,io_realm_internal_Row,0
546,io_realm_internal_Util_checkNull,74,io_realm_internal_Util,74,io_realm_internal_Util,0
547,io_realm_internal_Util_isEmulator,74,io_realm_internal_Util,74,io_realm_internal_Util,0
548,io_realm_internal_OsCollectionChangeSet_getNativePtr,10,io_realm_internal_OsCollectionChangeSet,10,io_realm_internal_OsCollectionChangeSet,0
549,io_realm_internal_Util_getOriginalModelClass,74,io_realm_internal_Util,74,io_realm_internal_Util,0
550,io_realm_internal_OsSchemaInfo_getNativePtr,174,io_realm_internal_OsSchemaInfo,174,io_realm_internal_OsSchemaInfo,0
551,io_realm_internal_OsSchemaInfo_OsSchemaInfo,174,io_realm_internal_OsSchemaInfo,174,io_realm_internal_OsSchemaInfo,0
552,io_realm_internal_Table_getNativePtr,45,io_realm_internal_Table,45,io_realm_internal_Table,0
553,io_realm_internal_Table_findFirstFloat,45,io_realm_internal_Table,45,io_realm_internal_Table,0
554,io_realm_internal_Table_nativeClear,45,io_realm_internal_Table,45,io_realm_internal_Table,0
555,io_realm_internal_Table_nativeConvertColumnToNullable,45,io_realm_internal_Table,45,io_realm_internal_Table,0
556,io_realm_internal_Table_clear,45,io_realm_internal_Table,45,io_realm_internal_Table,0
557,io_realm_internal_Table_renameColumn,45,io_realm_internal_Table,45,io_realm_internal_Table,0
558,io_realm_internal_RealmCore_addNativeLibraryPath,175,io_realm_internal_RealmCore,175,io_realm_internal_RealmCore,0
559,io_realm_internal_ColumnInfo_copyFrom,71,io_realm_internal_ColumnInfo,71,io_realm_internal_ColumnInfo,0
560,io_realm_internal_PendingRow_setFrontEnd,100,io_realm_internal_PendingRow,100,io_realm_internal_PendingRow,0
561,io_realm_rule_RunInLooperThread_postRunnableDelayed,176,io_realm_rule_RunInLooperThread,176,io_realm_rule_RunInLooperThread,0
562,io_realm_rule_RunInLooperThread_runAfterTest,176,io_realm_rule_RunInLooperThread,176,io_realm_rule_RunInLooperThread,0
563,io_realm_objectserver_utils_HttpUtils_startSyncServer,177,io_realm_objectserver_utils_HttpUtils,177,io_realm_objectserver_utils_HttpUtils,0
564,io_realm_exceptions_RealmFileException_getKind,76,io_realm_exceptions_RealmFileException,76,io_realm_exceptions_RealmFileException,0
565,io_realm_mongodb_AppConfiguration_getBaseUrl,178,io_realm_mongodb_AppConfiguration,178,io_realm_mongodb_AppConfiguration,0
566,io_realm_internal_objectstore_OsObjectBuilder_nativeCreateBuilder,179,io_realm_internal_objectstore_OsObjectBuilder,179,io_realm_internal_objectstore_OsObjectBuilder,0
567,io_realm_internal_objectstore_OsObjectBuilder_nativeAddFloat,179,io_realm_internal_objectstore_OsObjectBuilder,179,io_realm_internal_objectstore_OsObjectBuilder,0
568,io_realm_internal_objectstore_OsMongoClient_nativeCreateDatabase,114,io_realm_internal_objectstore_OsMongoClient,114,io_realm_internal_objectstore_OsMongoClient,0
569,io_realm_internal_objectstore_OsMongoClient_getDatabase,114,io_realm_internal_objectstore_OsMongoClient,114,io_realm_internal_objectstore_OsMongoClient,0
570,io_realm_internal_objectstore_OsMongoClient_getServiceName,114,io_realm_internal_objectstore_OsMongoClient,114,io_realm_internal_objectstore_OsMongoClient,0
571,io_realm_internal_objectstore_OsWatchStream_nativeCreateWatchStream,80,io_realm_internal_objectstore_OsWatchStream,80,io_realm_internal_objectstore_OsWatchStream,0
572,io_realm_internal_objectstore_OsSyncUser_getMinAge,79,io_realm_internal_objectstore_OsSyncUser,79,io_realm_internal_objectstore_OsSyncUser,0
573,io_realm_internal_objectstore_OsSyncUser_getIdentity,79,io_realm_internal_objectstore_OsSyncUser,79,io_realm_internal_objectstore_OsSyncUser,0
574,io_realm_internal_objectstore_OsWatchStream_nativeGetNextEvent,80,io_realm_internal_objectstore_OsWatchStream,80,io_realm_internal_objectstore_OsWatchStream,0
575,io_realm_internal_objectstore_OsSyncUser_nativeGetName,79,io_realm_internal_objectstore_OsSyncUser,79,io_realm_internal_objectstore_OsSyncUser,0
576,io_realm_internal_objectstore_OsSyncUser_getDeviceId,79,io_realm_internal_objectstore_OsSyncUser,79,io_realm_internal_objectstore_OsSyncUser,0
577,io_realm_internal_objectstore_OsMongoCollection_countInternal,110,io_realm_internal_objectstore_OsMongoCollection,110,io_realm_internal_objectstore_OsMongoCollection,0
578,io_realm_internal_objectstore_OsWatchStream_nativeFeedLine,80,io_realm_internal_objectstore_OsWatchStream,80,io_realm_internal_objectstore_OsWatchStream,0
579,io_realm_internal_objectstore_OsSyncUser_hashCode,79,io_realm_internal_objectstore_OsSyncUser,79,io_realm_internal_objectstore_OsSyncUser,0
580,io_realm_internal_objectstore_OsSyncUser_nativeGetLastName,79,io_realm_internal_objectstore_OsSyncUser,79,io_realm_internal_objectstore_OsSyncUser,0
581,io_realm_internal_objectstore_OsSyncUser_nativeCustomData,79,io_realm_internal_objectstore_OsSyncUser,79,io_realm_internal_objectstore_OsSyncUser,0
582,io_realm_internal_objectstore_OsSyncUser_nativeGetAccessToken,79,io_realm_internal_objectstore_OsSyncUser,79,io_realm_internal_objectstore_OsSyncUser,0
583,io_realm_internal_objectstore_OsMongoCollection_findOneAndModify,110,io_realm_internal_objectstore_OsMongoCollection,110,io_realm_internal_objectstore_OsMongoCollection,0
584,io_realm_internal_objectstore_OsApp_login,77,io_realm_internal_objectstore_OsApp,77,io_realm_internal_objectstore_OsApp,0
585,io_realm_internal_objectstore_OsApp_currentUser,77,io_realm_internal_objectstore_OsApp,77,io_realm_internal_objectstore_OsApp,0
586,io_realm_internal_modules_FilterableMediator_FilterableMediator,180,io_realm_internal_modules_FilterableMediator,180,io_realm_internal_modules_FilterableMediator,0
587,io_realm_internal_modules_FilterableMediator_getModelClasses,180,io_realm_internal_modules_FilterableMediator,180,io_realm_internal_modules_FilterableMediator,0
588,io_realm_internal_async_RealmThreadPoolExecutor_submitTransaction,102,io_realm_internal_async_RealmThreadPoolExecutor,102,io_realm_internal_async_RealmThreadPoolExecutor,0
589,io_realm_internal_modules_FilterableMediator_checkSchemaHasClass,180,io_realm_internal_modules_FilterableMediator,180,io_realm_internal_modules_FilterableMediator,0
590,io_realm_internal_async_RealmThreadPoolExecutor_countFilesInDir,102,io_realm_internal_async_RealmThreadPoolExecutor,102,io_realm_internal_async_RealmThreadPoolExecutor,0
591,io_realm_internal_modules_CompositeMediator_getMediator,181,io_realm_internal_modules_CompositeMediator,181,io_realm_internal_modules_CompositeMediator,0
592,io_realm_internal_network_LoggingInterceptor_LoggingInterceptor,182,io_realm_internal_network_LoggingInterceptor,182,io_realm_internal_network_LoggingInterceptor,0
593,io_realm_internal_util_Pair_equals,183,io_realm_internal_util_Pair,183,io_realm_internal_util_Pair,0
594,io_realm_internal_async_RealmEventStreamAsyncTaskImpl_RealmEventStreamAsyncTaskImpl,184,io_realm_internal_async_RealmEventStreamAsyncTaskImpl,184,io_realm_internal_async_RealmEventStreamAsyncTaskImpl,0
595,io_realm_internal_async_RealmThreadPoolExecutor_resume,102,io_realm_internal_async_RealmThreadPoolExecutor,102,io_realm_internal_async_RealmThreadPoolExecutor,0
596,io_realm_internal_objectserver_EventStream_getNextEvent,185,io_realm_internal_objectserver_EventStream,185,io_realm_internal_objectserver_EventStream,0
597,io_realm_internal_objectserver_SyncWorker_SyncWorker,186,io_realm_internal_objectserver_SyncWorker,186,io_realm_internal_objectserver_SyncWorker,0
598,io_realm_internal_log_obfuscator_ApiKeyObfuscator_ApiKeyObfuscator,187,io_realm_internal_log_obfuscator_ApiKeyObfuscator,187,io_realm_internal_log_obfuscator_ApiKeyObfuscator,0
599,io_realm_mongodb_mongo_events_UpdateDescription_UpdateDescription,188,io_realm_mongodb_mongo_events_UpdateDescription,188,io_realm_mongodb_mongo_events_UpdateDescription,0
600,io_realm_internal_log_obfuscator_TokenObfuscator_obfuscator,189,io_realm_internal_log_obfuscator_TokenObfuscator,189,io_realm_internal_log_obfuscator_TokenObfuscator,0
601,io_realm_mongodb_mongo_iterable_FindIterable_limit,50,io_realm_mongodb_mongo_iterable_FindIterable,50,io_realm_mongodb_mongo_iterable_FindIterable,0
602,io_realm_mongodb_mongo_iterable_AggregateIterable_AggregateIterable,190,io_realm_mongodb_mongo_iterable_AggregateIterable,190,io_realm_mongodb_mongo_iterable_AggregateIterable,0
603,io_realm_mongodb_App_getSyncBaseDirectory,7,io_realm_mongodb_App,7,io_realm_mongodb_App,0
604,io_realm_mongodb_App_getBindingInfo,7,io_realm_mongodb_App,7,io_realm_mongodb_App,0
605,io_realm_BaseRealm_cancelTransaction,95,io_realm_BaseRealm,95,io_realm_BaseRealm,0
606,io_realm_RealmTests_copyToRealm_doNotCopyReferencedObjectIfManaged,191,io_realm_RealmTests_copyToRealm,22,io_realm_Realm,1
607,io_realm_Realm_createOrUpdateAllFromJson,22,io_realm_Realm,22,io_realm_Realm,0
608,io_realm_RealmQuery_RealmQuery,62,io_realm_RealmQuery,62,io_realm_RealmQuery,0
609,io_realm_BaseIntegrationTest_stopSyncServer,144,io_realm_BaseIntegrationTest,144,io_realm_BaseIntegrationTest,0
610,io_realm_TestHelper_addRowWithValues,39,io_realm_TestHelper,39,io_realm_TestHelper,0
611,io_realm_TestHelper_createConfiguration,39,io_realm_TestHelper,39,io_realm_TestHelper,0
612,io_realm_TestHelper_replaceRealmThreadExecutor,39,io_realm_TestHelper,39,io_realm_TestHelper,0
613,io_realm_internal_TableQuery_equalTo,12,io_realm_internal_TableQuery,12,io_realm_internal_TableQuery,0
614,io_realm_RealmQuery_lessThanOrEqualTo,62,io_realm_RealmQuery,62,io_realm_RealmQuery,0
615,io_realm_entities_AllTypesPrimaryKey_setColumnString,107,io_realm_entities_AllTypesPrimaryKey,107,io_realm_entities_AllTypesPrimaryKey,0
616,io_realm_examples_realmmigrationexample_MigrationExampleActivity_realmString,192,io_realm_examples_realmmigrationexample_MigrationExampleActivity,192,io_realm_examples_realmmigrationexample_MigrationExampleActivity,0
617,io_realm_entities_AllTypesPrimaryKey_getColumnFloat,107,io_realm_entities_AllTypesPrimaryKey,107,io_realm_entities_AllTypesPrimaryKey,0
618,io_realm_OrderedRealmCollection_sort,91,io_realm_OrderedRealmCollection,91,io_realm_OrderedRealmCollection,0
619,io_realm_internal_UncheckedRow_getColumnType,23,io_realm_internal_UncheckedRow,23,io_realm_internal_UncheckedRow,0
620,io_realm_internal_Table_nativeMoveLastOver,45,io_realm_internal_Table,45,io_realm_internal_Table,0
621,io_realm_entities_pojo_RealmModelWithRealmModelField_setAllTypesRealmModel,193,io_realm_entities_pojo_RealmModelWithRealmModelField,193,io_realm_entities_pojo_RealmModelWithRealmModelField,0
622,io_realm_internal_JNITableTest_findFirst,194,io_realm_internal_JNITableTest,16,io_realm_internal_OsSharedRealm,1
623,io_realm_internal_OsList_nativeDelete,0,io_realm_internal_OsList,0,io_realm_internal_OsList,0
624,io_realm_internal_TableQuery_greaterThanOrEqual,12,io_realm_internal_TableQuery,12,io_realm_internal_TableQuery,0
625,io_realm_internal_OsList_nativeInsertDouble,0,io_realm_internal_OsList,0,io_realm_internal_OsList,0
626,io_realm_internal_OsResults_indexOf,37,io_realm_internal_OsResults,37,io_realm_internal_OsResults,0
627,io_realm_DynamicRealmObject_hasField,127,io_realm_DynamicRealmObject,60,io_realm_ProxyState,1
628,io_realm_entities_PrimaryKeyAsBoxedLong_setId,195,io_realm_entities_PrimaryKeyAsBoxedLong,195,io_realm_entities_PrimaryKeyAsBoxedLong,0
629,io_realm_RealmObjectTests_isValid_deletedObject,196,io_realm_RealmObjectTests_isValid,22,io_realm_Realm,1
630,io_realm_entities_StringOnly_getChars,197,io_realm_entities_StringOnly,197,io_realm_entities_StringOnly,0
631,io_realm_internal_objectserver_EventStream_isOpen,185,io_realm_internal_objectserver_EventStream,185,io_realm_internal_objectserver_EventStream,0
632,io_realm_RealmQuery_getSourceRowIndexForFirstObject,62,io_realm_RealmQuery,62,io_realm_RealmQuery,0
633,io_realm_internal_objectstore_OsMongoCollection_OsMongoCollection,110,io_realm_internal_objectstore_OsMongoCollection,110,io_realm_internal_objectstore_OsMongoCollection,0
634,io_realm_RealmObjectTests_invalidSurrogates,159,io_realm_RealmObjectTests,22,io_realm_Realm,1
635,io_realm_entities_DefaultValueSetter_setFieldBoolean,132,io_realm_entities_DefaultValueSetter,132,io_realm_entities_DefaultValueSetter,0
636,io_realm_internal_OsSharedRealm_nativeHasTable,16,io_realm_internal_OsSharedRealm,16,io_realm_internal_OsSharedRealm,0
637,io_realm_objectid_NullPrimaryKey_setName,198,io_realm_objectid_NullPrimaryKey,198,io_realm_objectid_NullPrimaryKey,0
638,io_realm_OrderedRealmCollectionImpl_OrderedRealmCollectionImpl,30,io_realm_OrderedRealmCollectionImpl,30,io_realm_OrderedRealmCollectionImpl,0
639,io_realm_internal_OsCollectionChangeSet_getError,10,io_realm_internal_OsCollectionChangeSet,10,io_realm_internal_OsCollectionChangeSet,0
640,io_realm_RealmResults_checkType,25,io_realm_RealmResults,25,io_realm_RealmResults,0
641,io_realm_BulkInsertTests_insertOrUpdate_managedObject,149,io_realm_BulkInsertTests_insertOrUpdate,22,io_realm_Realm,1
642,io_realm_internal_RealmProxyMediator_createDetachedCopy,9,io_realm_internal_RealmProxyMediator,9,io_realm_internal_RealmProxyMediator,0
643,io_realm_FrozenObjectsTests_copyToRealmOrUpdate,199,io_realm_FrozenObjectsTests,22,io_realm_Realm,1
644,some_test_NullTypes_realmSet$fieldFloatNotNull,90,some_test_NullTypes,90,some_test_NullTypes,0
645,io_realm_RealmTests_copyFromRealm_invalidObjectThrows,152,io_realm_RealmTests_copyFromRealm,22,io_realm_Realm,1
646,io_realm_ManagedListOperator_deleteLast,20,io_realm_ManagedListOperator,0,io_realm_internal_OsList,1
647,io_realm_internal_RealmProxyMediator_checkClass,9,io_realm_internal_RealmProxyMediator,9,io_realm_internal_RealmProxyMediator,0
648,io_realm_MutableRealmInteger_valueOf,28,io_realm_MutableRealmInteger,28,io_realm_MutableRealmInteger,0
649,io_realm_entities_NullTypes_getFieldIntegerNull,67,io_realm_entities_NullTypes,67,io_realm_entities_NullTypes,0
650,io_realm_MutableRealmSchema_MutableRealmSchema,200,io_realm_MutableRealmSchema,200,io_realm_MutableRealmSchema,0
651,io_realm_entities_AnnotationIndexTypes_setNotIndexString,201,io_realm_entities_AnnotationIndexTypes,201,io_realm_entities_AnnotationIndexTypes,0
652,io_realm_internal_Table_nativeSetTimestamp,45,io_realm_internal_Table,45,io_realm_internal_Table,0
653,io_realm_internal_RealmNotifier_removeAllChangeListeners,18,io_realm_internal_RealmNotifier,18,io_realm_internal_RealmNotifier,0
654,io_realm_DynamicRealmObject_toString,127,io_realm_DynamicRealmObject,127,io_realm_DynamicRealmObject,0
655,io_realm_mongodb_mongo_iterable_MongoIterable_MongoIterable,202,io_realm_mongodb_mongo_iterable_MongoIterable,202,io_realm_mongodb_mongo_iterable_MongoIterable,0
656,io_realm_entities_NoPrimaryKeyNullTypes_setFieldStringNotNull,40,io_realm_entities_NoPrimaryKeyNullTypes,40,io_realm_entities_NoPrimaryKeyNullTypes,0
657,io_realm_RealmObjectSchemaTests_addIndexFieldModifier_illegalFieldTypeThrows,164,io_realm_RealmObjectSchemaTests_addIndexFieldModifier,61,io_realm_RealmObjectSchema,1
658,io_realm_mongodb_mongo_MongoNamespace_getDatatabaseNameFromFullName,1,io_realm_mongodb_mongo_MongoNamespace,1,io_realm_mongodb_mongo_MongoNamespace,0
659,io_realm_internal_objectstore_OsObjectBuilder_nativeAddInteger,179,io_realm_internal_objectstore_OsObjectBuilder,179,io_realm_internal_objectstore_OsObjectBuilder,0
660,io_realm_RealmObject_freeze,31,io_realm_RealmObject,31,io_realm_RealmObject,0
661,io_realm_examples_threads_model_Dot_getX,124,io_realm_examples_threads_model_Dot,124,io_realm_examples_threads_model_Dot,0
662,io_realm_internal_objectstore_OsAppCredentials_customFunction,203,io_realm_internal_objectstore_OsAppCredentials,203,io_realm_internal_objectstore_OsAppCredentials,0
663,io_realm_RealmConfigurationTests_schemaVersion_differentVersionsThrows,204,io_realm_RealmConfigurationTests_schemaVersion,204,io_realm_RealmConfigurationTests_schemaVersion,0
664,io_realm_entities_AllTypes_getColumnRealmObject,64,io_realm_entities_AllTypes,64,io_realm_entities_AllTypes,0
665,io_realm_Realm_copyFromRealm,22,io_realm_Realm,22,io_realm_Realm,0
666,io_realm_Realm_executeTransaction,22,io_realm_Realm,22,io_realm_Realm,0
667,io_realm_internal_Property_convertToRealmFieldType,205,io_realm_internal_Property,205,io_realm_internal_Property,0
668,io_realm_UnManagedOrderedRealmCollectionTests_unsupportedMethods_unManagedCollections,206,io_realm_UnManagedOrderedRealmCollectionTests_unsupportedMethods,91,io_realm_OrderedRealmCollection,1
669,io_realm_internal_QueryDescriptorTests_getInstanceForSort_linkField,207,io_realm_internal_QueryDescriptorTests_getInstanceForSort,45,io_realm_internal_Table,1
670,io_realm_internal_OsList_nativeSetObjectId,0,io_realm_internal_OsList,0,io_realm_internal_OsList,0
671,io_realm_OrderedRealmCollectionImpl_retainAll,30,io_realm_OrderedRealmCollectionImpl,30,io_realm_OrderedRealmCollectionImpl,0
672,io_realm_internal_ObserverPairList_size,99,io_realm_internal_ObserverPairList,99,io_realm_internal_ObserverPairList,0
673,io_realm_internal_async_RealmEventStreamTaskImpl_getEventStream,208,io_realm_internal_async_RealmEventStreamTaskImpl,208,io_realm_internal_async_RealmEventStreamTaskImpl,0
674,io_realm_internal_Table_nativeSetString,45,io_realm_internal_Table,45,io_realm_internal_Table,0
675,io_realm_internal_NativeObjectReference_NativeObjectReference,209,io_realm_internal_NativeObjectReference,209,io_realm_internal_NativeObjectReference,0
676,io_realm_examples_arch_livemodel_LiveRealmObject_LiveRealmObject,210,io_realm_examples_arch_livemodel_LiveRealmObject,210,io_realm_examples_arch_livemodel_LiveRealmObject,0
677,some_test_NullTypes_realmSet$fieldLongNull,90,some_test_NullTypes,90,some_test_NullTypes,0
678,io_realm_internal_Capabilities_checkCanDeliverNotification,211,io_realm_internal_Capabilities,211,io_realm_internal_Capabilities,0
679,io_realm_internal_JNITableTest_findFirstNonExisting,194,io_realm_internal_JNITableTest,16,io_realm_internal_OsSharedRealm,1
680,io_realm_examples_librarymodules_Zoo_getNoOfAnimals,212,io_realm_examples_librarymodules_Zoo,212,io_realm_examples_librarymodules_Zoo,0
681,io_realm_internal_objectstore_OsApp_switchUser,77,io_realm_internal_objectstore_OsApp,77,io_realm_internal_objectstore_OsApp,0
682,io_realm_RealmObjectSchemaTests_addPrimaryKeyFieldModifier_duplicateValues,213,io_realm_RealmObjectSchemaTests_addPrimaryKeyFieldModifier,61,io_realm_RealmObjectSchema,1
683,io_realm_internal_Table_setBinaryByteArray,45,io_realm_internal_Table,45,io_realm_internal_Table,0
684,io_realm_rx_ObjectChange_ObjectChange,214,io_realm_rx_ObjectChange,214,io_realm_rx_ObjectChange,0
685,io_realm_internal_network_StreamNetworkTransport_StreamNetworkTransport,215,io_realm_internal_network_StreamNetworkTransport,215,io_realm_internal_network_StreamNetworkTransport,0
686,io_realm_internal_Table_nativeSetLink,45,io_realm_internal_Table,45,io_realm_internal_Table,0
687,io_realm_BaseRealm_commitTransaction,95,io_realm_BaseRealm,95,io_realm_BaseRealm,0
688,io_realm_internal_OsSchemaInfo_getObjectSchemaInfo,174,io_realm_internal_OsSchemaInfo,174,io_realm_internal_OsSchemaInfo,0
689,io_realm_entities_NullTypes_getFieldDateListNull,67,io_realm_entities_NullTypes,67,io_realm_entities_NullTypes,0
690,io_realm_entities_AnnotationIndexTypes_setIndexInt,201,io_realm_entities_AnnotationIndexTypes,201,io_realm_entities_AnnotationIndexTypes,0
691,io_realm_internal_OsCollectionChangeSet_OsCollectionChangeSet,10,io_realm_internal_OsCollectionChangeSet,10,io_realm_internal_OsCollectionChangeSet,0
692,io_realm_RealmCache_getRefCounter,83,io_realm_RealmCache,83,io_realm_RealmCache,0
693,io_realm_internal_OsResults_addTypeSpecificList,37,io_realm_internal_OsResults,37,io_realm_internal_OsResults,0
694,io_realm_OrderedRealmCollection_createSnapshot,91,io_realm_OrderedRealmCollection,91,io_realm_OrderedRealmCollection,0
695,io_realm_OrderedRealmCollectionImpl_first,30,io_realm_OrderedRealmCollectionImpl,30,io_realm_OrderedRealmCollectionImpl,0
696,io_realm_entities_NullTypes_setFieldByteNull,67,io_realm_entities_NullTypes,67,io_realm_entities_NullTypes,0
697,io_realm_OrderedRealmCollectionImpl_addAll,30,io_realm_OrderedRealmCollectionImpl,30,io_realm_OrderedRealmCollectionImpl,0
698,io_realm_internal_OsResults_setDateList,37,io_realm_internal_OsResults,37,io_realm_internal_OsResults,0
699,io_realm_internal_objectstore_OsAppCredentials_OsAppCredentials,203,io_realm_internal_objectstore_OsAppCredentials,203,io_realm_internal_objectstore_OsAppCredentials,0
700,io_realm_mongodb_mongo_events_UpdateDescription_toBsonDocument,188,io_realm_mongodb_mongo_events_UpdateDescription,188,io_realm_mongodb_mongo_events_UpdateDescription,0
701,io_realm_ManagedRealmCollectionTests_aggregates_deleteLastRow,216,io_realm_ManagedRealmCollectionTests_aggregates,96,io_realm_RealmCollection,1
702,io_realm_internal_ObserverPairList_foreach,99,io_realm_internal_ObserverPairList,99,io_realm_internal_ObserverPairList,0
703,io_realm_processor_RealmBacklinkProcessorTest_createBacklinkTestClass,217,io_realm_processor_RealmBacklinkProcessorTest,217,io_realm_processor_RealmBacklinkProcessorTest,0
704,io_realm_internal_log_obfuscator_ApiKeyObfuscator_getPatterns,187,io_realm_internal_log_obfuscator_ApiKeyObfuscator,187,io_realm_internal_log_obfuscator_ApiKeyObfuscator,0
705,io_realm_internal_OsObject_nativeCreateRowWithStringPrimaryKey,13,io_realm_internal_OsObject,13,io_realm_internal_OsObject,0
706,io_realm_internal_Row_getColumnType,14,io_realm_internal_Row,14,io_realm_internal_Row,0
707,io_realm_examples_rxjava_gotchas_GotchasActivity_testDistinct,218,io_realm_examples_rxjava_gotchas_GotchasActivity,218,io_realm_examples_rxjava_gotchas_GotchasActivity,0
708,io_realm_internal_Row_isLoaded,14,io_realm_internal_Row,14,io_realm_internal_Row,0
709,some_test_Simple_realmGet$name,219,some_test_Simple,219,some_test_Simple,0
710,io_realm_RealmConfiguration_forRecovery,32,io_realm_RealmConfiguration,32,io_realm_RealmConfiguration,0
711,io_realm_RealmObject_asChangesetObservable,31,io_realm_RealmObject,31,io_realm_RealmObject,0
